id_registro,departamento,id_departamento,municipio,id_municipio,producto,id_producto,fecha,cantidad,precio,venta,estado,id_region,region,validacion,causa_modificacion
15448,Norte de Santander,5754,Puerto Santander,5754028,MANGOSON,3,2024-04-07,86,900,77400,F,2,Region Centro Oriente,valido,
15449,Cundinamarca,5725,San Juan de Rio Seco,5725080,COLOMBIANITA,1,2024-11-22,158,1200,189600,F,2,Region Centro Oriente,valido,
15450,Sucre,5770,Majagual,5770012,MANZALOCA,2,2024-07-21,117,1000,117000,F,4,Region Caribe,valido,
15451,Meta,5750,La Macarena,5750013,NARANJITA,4,2024-01-26,125,600,75000,F,5,Region Llano,valido,
15452,Nariño,5752,Barbacoas,5752005,MANZALOCA,2,2024-10-08,133,1000,133000,F,6,Region Pacifico,valido,
15453,Meta,5750,San Carlos de Guaroa,5750023,COLOMBIANITA,1,2024-04-05,38,1200,45600,F,5,Region Llano,valido,
15454,Boyaca,5715,Floresta,5715035,MANGOSON,3,2024-07-17,111,900,99900,F,2,Region Centro Oriente,valido,
15455,Antioquia,5705,Amalfi,5705005,MANZALOCA,2,2024-01-22,183,1000,183000,F,1,Region Eje Cafetero - Antioquia,valido,
15456,Cundinamarca,5725,Guasca,5725041,COLOMBIANITA,1,2024-09-03,28,1200,33600,F,2,Region Centro Oriente,valido,
15457,Boyaca,5715,Ventaquemada,5715120,NARANJITA,4,2024-07-24,77,600,46200,F,2,Region Centro Oriente,valido,
15458,Nariño,5752,Sandona,5752057,MANGOSON,3,2024-08-16,102,900,91800,F,6,Region Pacifico,valido,
15459,Cordoba,5723,Chinu,5723006,NARANJITA,4,2024-11-20,113,600,67800,F,4,Region Caribe,valido,
15460,Nariño,5752,Francisco Pizarro,5752021,COLOMBIANITA,1,2024-06-19,101,1200,121200,F,6,Region Pacifico,valido,
15461,Cauca,5719,Popayan,5719027,MANZALOCA,2,2024-09-02,21,1000,21000,F,6,Region Pacifico,valido,
15462,Magdalena,5747,Sabanas de San Angel,5747020,COLOMBIANITA,1,2024-05-03,180,1200,216000,F,4,Region Caribe,valido,
15463,Atlantico,5708,Tubara,5708022,MANZALOCA,2,2024-01-10,85,1000,85000,F,4,Region Caribe,valido,
15464,Santander,5768,Guapota,5768039,MANZALOCA,2,2024-07-13,17,1000,17000,F,2,Region Centro Oriente,valido,
15465,Meta,5750,Lejanias,5750014,NARANJITA,4,2024-11-20,108,600,64800,F,5,Region Llano,valido,
15466,Antioquia,5705,Zaragoza,5705125,COLOMBIANITA,1,2024-08-17,39,1200,46800,F,1,Region Eje Cafetero - Antioquia,valido,
15467,Caqueta,5718,Puerto Rico,5718011,MANZALOCA,2,2024-05-14,49,1000,49000,F,3,Region Centro Sur,valido,
15468,Antioquia,5705,Rionegro,5705085,MANGOSON,3,2024-01-13,175,900,157500,F,1,Region Eje Cafetero - Antioquia,valido,
15469,Santander,5768,Sabana de Torres,5768067,NARANJITA,4,2024-06-01,11,600,6600,F,2,Region Centro Oriente,valido,
15470,Choco,5727,Belen de Bajira,5727007,COLOMBIANITA,1,2024-02-10,155,1200,186000,F,6,Region Pacifico,valido,
15471,Cundinamarca,5725,Pandi,5725067,NARANJITA,4,2024-01-22,173,600,103800,F,2,Region Centro Oriente,valido,
15472,Valle del Cauca,5776,La Cumbre,5776023,COLOMBIANITA,1,2024-02-05,81,1200,97200,F,6,Region Pacifico,valido,
15473,Cauca,5719,Timbiqui,5719039,NARANJITA,4,2024-05-21,81,600,48600,F,6,Region Pacifico,valido,
15474,Boyaca,5715,Turmeque,5715116,MANZALOCA,2,2024-12-20,5,1000,5000,F,2,Region Centro Oriente,valido,
15475,Cundinamarca,5725,Chipaque,5725018,COLOMBIANITA,1,2024-08-02,112,1200,134400,F,2,Region Centro Oriente,valido,
15476,Caldas,5717,Marmato,5717011,NARANJITA,4,2024-04-21,135,600,81000,F,1,Region Eje Cafetero - Antioquia,valido,
15477,Cundinamarca,5725,Cogua,5725021,COLOMBIANITA,1,2024-09-01,146,1200,175200,F,2,Region Centro Oriente,valido,
15478,Casanare,5785,Hato Corozal,5785003,NARANJITA,4,2024-02-18,111,600,66600,F,5,Region Llano,valido,
15479,Santander,5768,Galan,5768034,NARANJITA,4,2024-12-09,15,600,9000,F,2,Region Centro Oriente,valido,
15480,Tolima,5773,Murillo,5773028,COLOMBIANITA,1,2024-12-17,134,1200,160800,F,3,Region Centro Sur,valido,
15481,Antioquia,5705,Guarne,5705054,MANGOSON,3,2024-12-14,185,900,166500,F,1,Region Eje Cafetero - Antioquia,valido,
15482,Antioquia,5705,Puerto Berrio,5705080,MANZALOCA,2,2024-07-06,123,1000,123000,F,1,Region Eje Cafetero - Antioquia,valido,
15483,Norte de Santander,5754,Teorama,5754036,COLOMBIANITA,1,2024-03-05,64,1200,76800,F,2,Region Centro Oriente,valido,
15484,Sucre,5770,El Roble,5770007,COLOMBIANITA,1,2024-06-16,142,1200,170400,F,4,Region Caribe,valido,
15485,Meta,5750,Puerto Rico,5750021,MANZALOCA,2,2024-06-21,49,1000,49000,F,5,Region Llano,valido,
15486,Magdalena,5747,Remolino,5747019,COLOMBIANITA,1,2024-02-06,35,1200,42000,F,4,Region Caribe,valido,
15487,Norte de Santander,5754,Cucutilla,5754011,MANZALOCA,2,2024-02-25,166,1000,166000,F,2,Region Centro Oriente,valido,
15488,Boyaca,5715,Somondoco,5715097,MANGOSON,3,2024-05-14,15,900,13500,F,2,Region Centro Oriente,valido,
15489,Boyaca,5715,Tutaza,5715118,NARANJITA,4,2024-05-28,42,600,25200,F,2,Region Centro Oriente,valido,
15490,Casanare,5785,Hato Corozal,5785003,MANGOSON,3,2024-04-21,135,900,121500,F,5,Region Llano,valido,
15491,Santander,5768,Mogotes,5768053,MANZALOCA,2,2024-03-12,39,1000,39000,F,2,Region Centro Oriente,valido,
15492,Santander,5768,Suaita,5768079,MANGOSON,3,2024-11-24,190,900,171000,F,2,Region Centro Oriente,valido,
15493,Boyaca,5715,Aquitania,5715002,MANGOSON,3,2024-08-23,97,900,87300,F,2,Region Centro Oriente,valido,
15494,Norte de Santander,5754,Pamplona,5754026,NARANJITA,4,2024-06-26,64,600,38400,F,2,Region Centro Oriente,valido,
15495,Boyaca,5715,Saboya,5715077,NARANJITA,4,2024-07-12,37,600,22200,F,2,Region Centro Oriente,valido,
15496,Casanare,5785,Hato Corozal,5785003,MANGOSON,3,2024-06-27,187,900,168300,F,5,Region Llano,valido,
15497,Tolima,5773,Natagaima,5773029,NARANJITA,4,2024-07-12,178,600,106800,F,3,Region Centro Sur,valido,
15498,Tolima,5773,Cajamarca,5773007,NARANJITA,4,2024-05-28,123,600,73800,F,3,Region Centro Sur,valido,
15499,Nariño,5752,Nariño,5752040,NARANJITA,4,2024-12-09,59,600,35400,F,6,Region Pacifico,valido,
15500,Tolima,5773,San Luis,5773041,COLOMBIANITA,1,2024-04-05,7,1200,8400,F,3,Region Centro Sur,valido,
15501,Tolima,5773,San Luis,5773041,MANGOSON,3,2024-06-26,115,900,103500,F,3,Region Centro Sur,valido,
15502,Cundinamarca,5725,Guacheta,5725039,NARANJITA,4,2024-03-01,77,600,46200,F,2,Region Centro Oriente,valido,
15503,Antioquia,5705,Zaragoza,5705125,COLOMBIANITA,1,2024-11-03,53,1200,63600,F,1,Region Eje Cafetero - Antioquia,valido,
15504,Magdalena,5747,Remolino,5747019,MANGOSON,3,2024-10-16,32,900,28800,F,4,Region Caribe,valido,
15505,Antioquia,5705,San Francisco,5705091,COLOMBIANITA,1,2024-03-14,177,1200,212400,F,1,Region Eje Cafetero - Antioquia,valido,
15506,Atlantico,5708,Sabanalarga,5708017,MANGOSON,3,2024-03-07,42,900,37800,F,4,Region Caribe,valido,
15507,Boyaca,5715,Santa Sofia,5715088,MANZALOCA,2,2024-06-11,71,1000,71000,F,2,Region Centro Oriente,valido,
15508,Cordoba,5723,Chinu,5723006,MANGOSON,3,2024-06-04,175,900,157500,F,4,Region Caribe,valido,
15509,Santander,5768,El Playon,5768029,MANGOSON,3,2024-03-07,147,900,132300,F,2,Region Centro Oriente,valido,
15510,Bolivar,5713,Simiti,5713039,COLOMBIANITA,1,2024-12-14,132,1200,158400,F,4,Region Caribe,valido,
15511,Putumayo,5786,Villagarzon,5786013,MANZALOCA,2,2024-06-15,195,1000,195000,F,3,Region Centro Sur,valido,
15512,Meta,5750,El Castillo,5750008,MANZALOCA,2,2024-04-09,125,1000,125000,F,5,Region Llano,valido,
15513,Boyaca,5715,Pesca,5715070,MANZALOCA,2,2024-04-19,142,1000,142000,F,2,Region Centro Oriente,valido,
15514,Nariño,5752,El Peñol,5752017,NARANJITA,4,2024-01-25,126,600,75600,F,6,Region Pacifico,valido,
15515,Cundinamarca,5725,La Mesa,5725050,MANGOSON,3,2024-04-09,22,900,19800,F,2,Region Centro Oriente,valido,
15516,Cundinamarca,5725,Guasca,5725041,MANZALOCA,2,2024-12-02,81,1000,81000,F,2,Region Centro Oriente,valido,
15517,Antioquia,5705,Tarso,5705110,MANZALOCA,2,2024-02-05,113,1000,113000,F,1,Region Eje Cafetero - Antioquia,valido,
15518,Boyaca,5715,Tota,5715113,COLOMBIANITA,1,2024-02-15,2,1200,2400,F,2,Region Centro Oriente,valido,
15519,Santander,5768,Confines,5768022,COLOMBIANITA,1,2024-09-11,193,1200,231600,F,2,Region Centro Oriente,valido,
15520,Cordoba,5723,Sahagun,5723021,NARANJITA,4,2024-10-02,132,600,79200,F,4,Region Caribe,valido,
15521,Nariño,5752,Imues,5752027,MANZALOCA,2,2024-12-28,110,1000,110000,F,6,Region Pacifico,valido,
15522,Cesar,5720,Valledupar,5720025,NARANJITA,4,2024-10-28,4,600,2400,F,4,Region Caribe,valido,
15523,Cesar,5720,Gonzalez,5720012,COLOMBIANITA,1,2024-10-22,50,1200,60000,F,4,Region Caribe,valido,
15524,Valle del Cauca,5776,Cartago,5776012,MANGOSON,3,2024-04-11,122,900,109800,F,6,Region Pacifico,valido,
15525,Choco,5727,Jurado,5727016,MANGOSON,3,2024-06-24,22,900,19800,F,6,Region Pacifico,valido,
15526,Meta,5750,San Carlos de Guaroa,5750023,NARANJITA,4,2024-06-04,39,600,23400,F,5,Region Llano,valido,
15527,Cauca,5719,Piendamo,5719026,COLOMBIANITA,1,2024-03-01,15,1200,18000,F,6,Region Pacifico,valido,
15528,Choco,5727,Acandi,5727001,NARANJITA,4,2024-10-18,160,600,96000,F,6,Region Pacifico,valido,
15529,Tolima,5773,Venadillo,5773045,MANZALOCA,2,2024-03-05,166,1000,166000,F,3,Region Centro Sur,valido,
15530,Santander,5768,Santa Barbara,5768075,MANGOSON,3,2024-11-01,165,900,148500,F,2,Region Centro Oriente,valido,
15531,Nariño,5752,Sandona,5752057,MANZALOCA,2,2024-05-01,100,1000,100000,F,6,Region Pacifico,valido,
15532,Caqueta,5718,Solita,5718015,MANGOSON,3,2024-04-04,76,900,68400,F,3,Region Centro Sur,valido,
15533,Santander,5768,Malaga,5768051,COLOMBIANITA,1,2024-10-26,91,1200,109200,F,2,Region Centro Oriente,valido,
15534,Antioquia,5705,Segovia,5705105,MANGOSON,3,2024-10-23,63,900,56700,F,1,Region Eje Cafetero - Antioquia,valido,
15535,Bolivar,5713,Tiquisio,5713042,COLOMBIANITA,1,2024-05-15,126,1200,151200,F,4,Region Caribe,valido,
15536,Bolivar,5713,Calamar,5713007,NARANJITA,4,2024-07-23,126,600,75600,F,4,Region Caribe,valido,
15537,Antioquia,5705,Entrerrios,5705045,MANZALOCA,2,2024-02-03,3,1000,3000,F,1,Region Eje Cafetero - Antioquia,valido,
15538,Nariño,5752,Chachagñi,5752008,COLOMBIANITA,1,2024-05-21,28,1200,33600,F,6,Region Pacifico,valido,
15539,Bolivar,5713,San Martin de Loba,5713034,NARANJITA,4,2024-06-27,144,600,86400,F,4,Region Caribe,valido,
15540,Cundinamarca,5725,Cajica,5725012,MANGOSON,3,2024-11-14,174,900,156600,F,2,Region Centro Oriente,valido,
15541,Valle del Cauca,5776,El Cerrito,5776015,MANZALOCA,2,2024-02-13,61,1000,61000,F,6,Region Pacifico,valido,
15542,Cundinamarca,5725,Pandi,5725067,NARANJITA,4,2024-08-14,161,600,96600,F,2,Region Centro Oriente,valido,
15543,Cesar,5720,Rio de Oro,5720020,MANGOSON,3,2024-11-11,90,900,81000,F,4,Region Caribe,valido,
15544,Antioquia,5705,Campamento,5705025,NARANJITA,4,2024-09-28,66,600,39600,F,1,Region Eje Cafetero - Antioquia,valido,
15545,Huila,5741,San Agustin,5741028,COLOMBIANITA,1,2024-10-13,40,1200,48000,F,3,Region Centro Sur,valido,
15546,Magdalena,5747,Cienaga,5747006,NARANJITA,4,2024-07-10,198,600,118800,F,4,Region Caribe,valido,
15547,Nariño,5752,San Pablo,5752055,MANZALOCA,2,2024-01-06,38,1000,38000,F,6,Region Pacifico,valido,
15548,Caldas,5717,Marulanda,5717013,NARANJITA,4,2024-09-09,192,600,115200,F,1,Region Eje Cafetero - Antioquia,valido,
15549,Sucre,5770,Coloso,5770004,NARANJITA,4,2024-01-26,84,600,50400,F,4,Region Caribe,valido,
15550,Cundinamarca,5725,Viani,5725107,MANGOSON,3,2024-10-04,146,900,131400,F,2,Region Centro Oriente,valido,
15551,Cundinamarca,5725,Cucunuba,5725023,COLOMBIANITA,1,2024-09-26,148,1200,177600,F,2,Region Centro Oriente,valido,
15552,Huila,5741,Yaguara,5741037,MANGOSON,3,2024-02-17,119,900,107100,F,3,Region Centro Sur,valido,
15553,Antioquia,5705,Gomez Plata,5705051,NARANJITA,4,2024-12-18,116,600,69600,F,1,Region Eje Cafetero - Antioquia,valido,
15554,Santander,5768,Los Santos,5768049,NARANJITA,4,2024-02-18,174,600,104400,F,2,Region Centro Oriente,valido,
15555,Sucre,5770,Guaranda,5770009,MANGOSON,3,2024-10-26,56,900,50400,F,4,Region Caribe,valido,
15556,Santander,5768,Palmas del Socorro,5768059,MANZALOCA,2,2024-09-18,163,1000,163000,F,2,Region Centro Oriente,valido,
15557,Santander,5768,San Miguel,5768073,MANZALOCA,2,2024-03-04,44,1000,44000,F,2,Region Centro Oriente,valido,
15558,Atlantico,5708,Puerto Colombia,5708014,COLOMBIANITA,1,2024-06-03,127,1200,152400,F,4,Region Caribe,valido,
15559,Cundinamarca,5725,Mosquera,5725059,COLOMBIANITA,1,2024-06-06,40,1200,48000,F,2,Region Centro Oriente,valido,
15560,Santander,5768,Contratacion,5768023,MANGOSON,3,2024-01-06,85,900,76500,F,2,Region Centro Oriente,valido,
15561,Atlantico,5708,Polonuevo,5708012,NARANJITA,4,2024-12-08,63,600,37800,F,4,Region Caribe,valido,
15562,Sucre,5770,Ovejas,5770014,MANZALOCA,2,2024-07-03,96,1000,96000,F,4,Region Caribe,valido,
15563,Bolivar,5713,Altos del Rosario,5713002,MANZALOCA,2,2024-05-10,20,1000,20000,F,4,Region Caribe,valido,
15564,Antioquia,5705,Hispania,5705057,MANGOSON,3,2024-03-12,47,900,42300,F,1,Region Eje Cafetero - Antioquia,valido,
15565,Cundinamarca,5725,Gama,5725036,COLOMBIANITA,1,2024-09-04,192,1200,230400,F,2,Region Centro Oriente,valido,
15566,Quindio,5763,Calarca,5763003,MANGOSON,3,2024-05-13,160,900,144000,F,1,Region Eje Cafetero - Antioquia,valido,
15567,Cauca,5719,Caloto,5719008,MANZALOCA,2,2024-02-19,64,1000,64000,F,6,Region Pacifico,valido,
15568,Risaralda,5766,Pereira,5766010,COLOMBIANITA,1,2024-01-15,74,1200,88800,F,1,Region Eje Cafetero - Antioquia,valido,
15569,Vaupes,5797,Taraira,5797005,MANGOSON,3,2024-12-20,115,900,103500,F,3,Region Centro Sur,valido,
15570,Caqueta,5718,Solita,5718015,MANZALOCA,2,2024-04-04,46,1000,46000,F,3,Region Centro Sur,valido,
15571,Santander,5768,Macaravita,5768050,COLOMBIANITA,1,2024-03-05,76,1200,91200,F,2,Region Centro Oriente,valido,
15572,Boyaca,5715,Coper,5715025,NARANJITA,4,2024-11-25,144,600,86400,F,2,Region Centro Oriente,valido,
15573,Nariño,5752,Ospina,5752042,MANGOSON,3,2024-06-17,95,900,85500,F,6,Region Pacifico,valido,
15574,Cundinamarca,5725,Mosquera,5725059,MANZALOCA,2,2024-08-16,54,1000,54000,F,2,Region Centro Oriente,valido,
15575,Amazonas,5791,El Encanto,5791001,MANZALOCA,2,2024-04-21,4,1000,4000,F,3,Region Centro Sur,valido,
15576,Santander,5768,Matanza,5768052,NARANJITA,4,2024-05-26,160,600,96000,F,2,Region Centro Oriente,valido,
15577,Norte de Santander,5754,Puerto Santander,5754028,NARANJITA,4,2024-09-13,101,600,60600,F,2,Region Centro Oriente,valido,
15578,Santander,5768,Gñepsa,5768041,MANZALOCA,2,2024-10-18,7,1000,7000,F,2,Region Centro Oriente,valido,
15579,Caldas,5717,Riosucio,5717019,COLOMBIANITA,1,2024-05-15,18,1200,21600,F,1,Region Eje Cafetero - Antioquia,valido,
15580,Caldas,5717,Marulanda,5717013,NARANJITA,4,2024-04-15,129,600,77400,F,1,Region Eje Cafetero - Antioquia,valido,
15581,Quindio,5763,Filandia,5763006,MANZALOCA,2,2024-08-16,155,1000,155000,F,1,Region Eje Cafetero - Antioquia,valido,
15582,Nariño,5752,El Charco,5752016,MANZALOCA,2,2024-09-25,123,1000,123000,F,6,Region Pacifico,valido,
15583,Antioquia,5705,La Union,5705065,NARANJITA,4,2024-10-21,13,600,7800,F,1,Region Eje Cafetero - Antioquia,valido,
15584,Nariño,5752,Olaya Herrera,5752041,MANZALOCA,2,2024-11-26,192,1000,192000,F,6,Region Pacifico,valido,
15585,Nariño,5752,Aldana,5752002,COLOMBIANITA,1,2024-12-06,198,1200,237600,F,6,Region Pacifico,valido,
15586,Cundinamarca,5725,El Peñon,5725025,NARANJITA,4,2024-02-09,30,600,18000,F,2,Region Centro Oriente,valido,
15587,Nariño,5752,Chachagñi,5752008,MANZALOCA,2,2024-06-22,102,1000,102000,F,6,Region Pacifico,valido,
15588,Bolivar,5713,Barranco de Loba,5713006,MANZALOCA,2,2024-03-23,84,1000,84000,F,4,Region Caribe,valido,
15589,Boyaca,5715,San Miguel de Sema,5715084,COLOMBIANITA,1,2024-12-13,8,1200,9600,F,2,Region Centro Oriente,valido,
15590,La Guajira,5744,San Juan del Cesar,5744012,COLOMBIANITA,1,2024-11-09,16,1200,19200,F,4,Region Caribe,valido,
15591,Santander,5768,Confines,5768022,NARANJITA,4,2024-04-06,13,600,7800,F,2,Region Centro Oriente,valido,
15592,Vaupes,5797,Caruru,5797001,MANGOSON,3,2024-03-02,143,900,128700,F,3,Region Centro Sur,valido,
15593,Santander,5768,Mogotes,5768053,MANGOSON,3,2024-11-03,163,900,146700,F,2,Region Centro Oriente,valido,
15594,Antioquia,5705,Frontino,5705048,MANZALOCA,2,2024-02-07,160,1000,160000,F,1,Region Eje Cafetero - Antioquia,valido,
15595,Boyaca,5715,Chinavita,5715015,MANGOSON,3,2024-10-15,93,900,83700,F,2,Region Centro Oriente,valido,
15596,Huila,5741,Isnos,5741015,MANGOSON,3,2024-05-25,16,900,14400,F,3,Region Centro Sur,valido,
15597,Boyaca,5715,San Luis de Gaceno,5715082,COLOMBIANITA,1,2024-04-05,51,1200,61200,F,2,Region Centro Oriente,valido,
15598,Nariño,5752,Tuquerres,5752063,COLOMBIANITA,1,2024-03-21,70,1200,84000,F,6,Region Pacifico,valido,
15599,Norte de Santander,5754,Lourdes,5754023,MANGOSON,3,2024-10-09,51,900,45900,F,2,Region Centro Oriente,valido,
15600,Cundinamarca,5725,Tabio,5725093,MANZALOCA,2,2024-11-21,187,1000,187000,F,2,Region Centro Oriente,valido,
15601,Tolima,5773,Villarrica,5773047,MANGOSON,3,2024-04-04,26,900,23400,F,3,Region Centro Sur,valido,
15602,Cundinamarca,5725,Junin,5725048,MANZALOCA,2,2024-05-19,18,1000,18000,F,2,Region Centro Oriente,valido,
15603,Antioquia,5705,Amalfi,5705005,MANZALOCA,2,2024-05-06,28,1000,28000,F,1,Region Eje Cafetero - Antioquia,valido,
15604,Tolima,5773,Armero,5773005,MANGOSON,3,2024-08-03,181,900,162900,F,3,Region Centro Sur,valido,
15605,Cauca,5719,Cajibio,5719006,MANGOSON,3,2024-09-23,147,900,132300,F,6,Region Pacifico,valido,
15606,Antioquia,5705,Liborina,5705066,MANGOSON,3,2024-01-24,95,900,85500,F,1,Region Eje Cafetero - Antioquia,valido,
15607,Santander,5768,Lebrija,5768048,NARANJITA,4,2024-08-08,200,600,120000,F,2,Region Centro Oriente,valido,
15608,Huila,5741,Neiva,5741019,COLOMBIANITA,1,2024-09-17,160,1200,192000,F,3,Region Centro Sur,valido,
15609,Sucre,5770,Ovejas,5770014,NARANJITA,4,2024-06-18,75,600,45000,F,4,Region Caribe,valido,
15610,Cundinamarca,5725,Soacha,5725086,NARANJITA,4,2024-06-03,22,600,13200,F,2,Region Centro Oriente,valido,
15611,Santander,5768,Villanueva,5768086,MANZALOCA,2,2024-01-07,59,1000,59000,F,2,Region Centro Oriente,valido,
15612,Cordoba,5723,Pueblo Nuevo,5723017,COLOMBIANITA,1,2024-03-27,154,1200,184800,F,4,Region Caribe,valido,
15613,Amazonas,5791,Puerto Arica,5791008,MANGOSON,3,2024-12-15,2,900,1800,F,3,Region Centro Sur,valido,
15614,Antioquia,5705,Santa Rosa de Osos,5705102,MANGOSON,3,2024-12-09,133,900,119700,F,1,Region Eje Cafetero - Antioquia,valido,
15615,Tolima,5773,Cajamarca,5773007,COLOMBIANITA,1,2024-09-18,42,1200,50400,F,3,Region Centro Sur,valido,
15616,Amazonas,5791,Puerto Alegria,5791007,MANGOSON,3,2024-11-09,59,900,53100,F,3,Region Centro Sur,valido,
15617,Guainia,5794,San Felipe,5794009,MANZALOCA,2,2024-10-09,72,1000,72000,F,5,Region Llano,valido,
15618,Antioquia,5705,Caracoli,5705026,NARANJITA,4,2024-04-02,97,600,58200,F,1,Region Eje Cafetero - Antioquia,valido,
15619,Cauca,5719,Cajibio,5719006,MANZALOCA,2,2024-05-21,12,1000,12000,F,6,Region Pacifico,valido,
15620,Antioquia,5705,Dabeiba,5705039,MANGOSON,3,2024-12-06,109,900,98100,F,1,Region Eje Cafetero - Antioquia,valido,
15621,Putumayo,5786,Colon,5786001,NARANJITA,4,2024-07-28,61,600,36600,F,3,Region Centro Sur,valido,
15622,Cundinamarca,5725,Tabio,5725093,MANZALOCA,2,2024-12-17,140,1000,140000,F,2,Region Centro Oriente,valido,
15623,Cauca,5719,Piamonte,5719025,MANGOSON,3,2024-09-09,173,900,155700,F,6,Region Pacifico,valido,
15624,Valle del Cauca,5776,Versalles,5776038,COLOMBIANITA,1,2024-01-02,103,1200,123600,F,6,Region Pacifico,valido,
15625,Tolima,5773,Ambalema,5773003,MANZALOCA,2,2024-03-16,82,1000,82000,F,3,Region Centro Sur,valido,
15626,Santander,5768,San Benito,5768069,MANGOSON,3,2024-03-14,180,900,162000,F,2,Region Centro Oriente,valido,
15627,Atlantico,5708,Santa Lucia,5708018,COLOMBIANITA,1,2024-05-17,101,1200,121200,F,4,Region Caribe,valido,
15628,Cundinamarca,5725,Tibacuy,5725097,COLOMBIANITA,1,2024-06-12,196,1200,235200,F,2,Region Centro Oriente,valido,
15629,Vichada,5799,Santa Rosalia,5799004,NARANJITA,4,2024-06-22,135,600,81000,F,5,Region Llano,valido,
15630,Santander,5768,Sabana de Torres,5768067,MANGOSON,3,2024-07-12,96,900,86400,F,2,Region Centro Oriente,valido,
15631,Caldas,5717,Viterbo,5717027,MANGOSON,3,2024-10-24,178,900,160200,F,1,Region Eje Cafetero - Antioquia,valido,
15632,Huila,5741,Timana,5741035,MANZALOCA,2,2024-08-06,186,1000,186000,F,3,Region Centro Sur,valido,
15633,Cesar,5720,Rio de Oro,5720020,MANZALOCA,2,2024-10-21,166,1000,166000,F,4,Region Caribe,valido,
15634,Choco,5727,Lloro,5727017,MANZALOCA,2,2024-11-28,165,1000,165000,F,6,Region Pacifico,valido,
15635,Risaralda,5766,Pueblo Rico,5766011,MANGOSON,3,2024-02-13,39,900,35100,F,1,Region Eje Cafetero - Antioquia,valido,
15636,Santander,5768,Enciso,5768031,NARANJITA,4,2024-03-14,63,600,37800,F,2,Region Centro Oriente,valido,
15637,Norte de Santander,5754,El Zulia,5754015,NARANJITA,4,2024-10-20,46,600,27600,F,2,Region Centro Oriente,valido,
15638,Antioquia,5705,Concepcion,5705036,COLOMBIANITA,1,2024-04-04,98,1200,117600,F,1,Region Eje Cafetero - Antioquia,valido,
15639,Cauca,5719,Mercaderes,5719019,MANZALOCA,2,2024-06-19,195,1000,195000,F,6,Region Pacifico,valido,
15640,Santander,5768,Tona,5768082,NARANJITA,4,2024-04-04,61,600,36600,F,2,Region Centro Oriente,valido,
15641,Nariño,5752,Magñi,5752037,COLOMBIANITA,1,2024-09-13,193,1200,231600,F,6,Region Pacifico,valido,
15642,Cundinamarca,5725,Fosca,5725029,MANZALOCA,2,2024-05-14,145,1000,145000,F,2,Region Centro Oriente,valido,
15643,Atlantico,5708,Polonuevo,5708012,NARANJITA,4,2024-01-23,99,600,59400,F,4,Region Caribe,valido,
15644,Choco,5727,Bajo Baudo,5727006,NARANJITA,4,2024-01-19,122,600,73200,F,6,Region Pacifico,valido,
15645,Boyaca,5715,Gñican,5715042,MANGOSON,3,2024-09-13,144,900,129600,F,2,Region Centro Oriente,valido,
15646,Boyaca,5715,La Victoria,5715048,NARANJITA,4,2024-10-18,65,600,39000,F,2,Region Centro Oriente,valido,
15647,Cesar,5720,El Copey,5720009,NARANJITA,4,2024-03-12,125,600,75000,F,4,Region Caribe,valido,
15648,Casanare,5785,San Luis de Gaceno,5785014,NARANJITA,4,2024-07-24,105,600,63000,F,5,Region Llano,valido,
15649,Boyaca,5715,San Mateo,5715083,MANGOSON,3,2024-08-05,119,900,107100,F,2,Region Centro Oriente,valido,
15650,Caldas,5717,Viterbo,5717027,MANZALOCA,2,2024-06-21,73,1000,73000,F,1,Region Eje Cafetero - Antioquia,valido,
15651,Boyaca,5715,Siachoque,5715092,MANZALOCA,2,2024-01-28,171,1000,171000,F,2,Region Centro Oriente,valido,
15652,Cundinamarca,5725,Cota,5725022,MANZALOCA,2,2024-06-06,191,1000,191000,F,2,Region Centro Oriente,valido,
15653,Cauca,5719,Timbiqui,5719039,MANZALOCA,2,2024-08-14,85,1000,85000,F,6,Region Pacifico,valido,
15654,Cordoba,5723,Sahagun,5723021,MANZALOCA,2,2024-02-28,127,1000,127000,F,4,Region Caribe,valido,
15655,Bolivar,5713,Norosi,5713024,NARANJITA,4,2024-07-20,81,600,48600,F,4,Region Caribe,valido,
15656,Caqueta,5718,Morelia,5718010,COLOMBIANITA,1,2024-10-05,39,1200,46800,F,3,Region Centro Sur,valido,
15657,Valle del Cauca,5776,Yumbo,5776041,MANZALOCA,2,2024-08-26,28,1000,28000,F,6,Region Pacifico,valido,
15658,Antioquia,5705,Concepcion,5705036,MANGOSON,3,2024-05-25,174,900,156600,F,1,Region Eje Cafetero - Antioquia,valido,
15659,Cundinamarca,5725,Manta,5725057,MANZALOCA,2,2024-10-18,105,1000,105000,F,2,Region Centro Oriente,valido,
15660,Antioquia,5705,El Carmen de Viboral,5705043,NARANJITA,4,2024-02-16,199,600,119400,F,1,Region Eje Cafetero - Antioquia,valido,
15661,Magdalena,5747,San Zenon,5747023,MANZALOCA,2,2024-04-22,12,1000,12000,F,4,Region Caribe,valido,
15662,Boyaca,5715,Sutatenza,5715103,COLOMBIANITA,1,2024-04-13,194,1200,232800,F,2,Region Centro Oriente,valido,
15663,Cundinamarca,5725,Ubaque,5725103,NARANJITA,4,2024-09-03,153,600,91800,F,2,Region Centro Oriente,valido,
