id_registro,id_departamento,id_municipio,id_producto,fecha,cantidad,estado,id_region,validacion,causa_modificacion
15385,5715,5715029,2,2024-08-16,180,F,2,valido,
15386,5754,5754009,4,2024-08-12,130,F,2,valido,
15387,5773,5773033,2,2024-11-14,95,F,3,valido,
15388,5747,5747019,2,2024-09-28,3,F,4,valido,
15389,5785,5785007,2,2024-01-10,107,F,5,valido,
15390,5719,5719026,3,2024-08-07,149,F,6,valido,
15391,5705,5705021,2,2024-10-01,83,F,1,valido,
15392,5719,5719009,1,2024-05-13,123,F,6,valido,
15393,5723,5723020,1,2024-01-23,172,F,4,valido,
15394,5791,5791002,2,2024-07-20,12,F,3,valido,
15395,5715,5715009,1,2024-08-24,94,F,2,valido,
15396,5713,5713029,4,2024-09-04,74,F,4,valido,
15397,5747,5747025,1,2024-08-24,164,F,4,valido,
15398,5725,5725054,1,2024-02-14,176,F,2,valido,
15399,5786,5786011,3,2024-02-10,8,F,3,valido,
15400,5705,5705091,2,2024-04-12,40,F,1,valido,
15401,5752,5752055,2,2024-04-21,126,F,6,valido,
15402,5768,5768056,2,2024-10-16,142,F,2,valido,
15403,5723,5723011,4,2024-10-26,56,F,4,valido,
15404,5750,5750005,4,2024-11-20,3,F,5,valido,
15405,5766,5766013,4,2024-02-01,78,F,1,valido,
15406,5713,5713034,3,2024-07-12,118,F,4,valido,
15407,5744,5744010,4,2024-05-06,12,F,4,valido,
15408,5708,5708018,1,2024-01-07,159,F,4,valido,
15409,5715,5715122,3,2024-04-05,23,F,2,valido,
15410,5754,5754024,3,2024-02-25,92,F,2,valido,
15411,5713,5713030,2,2024-03-27,35,F,4,valido,
15412,5719,5719035,4,2024-10-14,79,F,6,modificado,B: cantidad 0 -> 79. Municipal average 79.200000 from 5 positive quantities; rounded to unit.
15413,5752,5752028,3,2024-04-18,189,F,6,valido,
15414,5705,5705042,2,2024-11-07,147,F,1,valido,
15415,5705,5705005,3,2024-02-02,4,F,1,valido,
15416,5768,5768012,2,2024-01-01,36,F,2,valido,
15417,5719,5719022,3,2024-02-17,108,F,6,valido,
15418,5786,5786005,3,2024-08-16,110,F,3,valido,
15419,5723,5723007,3,2024-08-07,105,F,4,valido,
15420,5768,5768037,1,2024-09-23,77,F,2,valido,
15421,5718,5718015,2,2024-06-16,27,F,3,valido,
15422,5718,5718009,1,2024-03-13,33,F,3,valido,
15423,5770,5770018,2,2024-12-25,39,F,4,valido,
15424,5715,5715088,2,2024-04-08,11,F,2,valido,
15425,5723,5723007,1,2024-10-10,95,F,4,valido,
15426,5719,5719009,1,2024-01-21,57,F,6,valido,
15427,5773,5773038,1,2024-04-20,5,F,3,valido,
15428,5770,5770014,4,2024-04-13,67,F,4,valido,
15429,5705,5705066,3,2024-12-02,167,F,1,valido,
15430,5715,5715077,4,2024-02-05,122,F,2,valido,
15431,5773,5773039,3,2024-04-09,47,F,3,valido,
15432,5752,5752048,2,2024-07-27,17,F,6,valido,
15433,5750,5750001,4,2024-08-10,116,F,5,valido,
15434,5750,5750018,2,2024-02-28,18,F,5,valido,
15435,5750,5750011,4,2024-07-04,126,F,5,valido,
15436,5719,5719011,2,2024-11-13,199,F,6,valido,
15437,5705,5705001,4,2024-02-08,18,F,1,valido,
15438,5715,5715118,3,2024-09-15,170,F,2,valido,
15439,5705,5705027,3,2024-09-20,70,F,1,valido,
15440,5705,5705122,2,2024-06-18,23,F,1,valido,
15441,5725,5725059,4,2024-01-09,115,F,2,valido,
15442,5705,5705079,2,2024-12-08,24,F,1,valido,
15443,5754,5754025,2,2024-09-16,126,F,2,valido,
15444,5725,5725014,1,2024-07-03,137,F,2,valido,
15445,5720,5720021,1,2024-09-03,117,F,4,valido,
15446,5705,5705065,3,2024-01-21,69,F,1,valido,
15447,5763,5763011,2,2024-05-26,43,F,1,valido,
15448,5754,5754028,3,2024-04-07,86,F,2,valido,
15449,5725,5725080,1,2024-11-22,158,F,2,valido,
15450,5770,5770012,2,2024-07-21,117,F,4,valido,
15451,5750,5750013,4,2024-01-26,125,F,5,valido,
15452,5752,5752005,2,2024-10-08,133,F,6,valido,
15453,5750,5750023,1,2024-04-05,38,F,5,valido,
15454,5715,5715035,3,2024-07-17,111,F,2,valido,
15455,5705,5705005,2,2024-01-22,183,F,1,valido,
15456,5725,5725041,1,2024-09-03,28,F,2,valido,
15457,5715,5715120,4,2024-07-24,77,F,2,valido,
15458,5752,5752057,3,2024-08-16,102,F,6,valido,
15459,5723,5723006,4,2024-11-20,113,F,4,valido,
15460,5752,5752021,1,2024-06-19,101,F,6,valido,
15461,5719,5719027,2,2024-09-02,21,F,6,valido,
15462,5747,5747020,1,2024-05-03,180,F,4,valido,
15463,5708,5708022,2,2024-01-10,85,F,4,valido,
15464,5768,5768039,2,2024-07-13,17,F,2,valido,
15465,5750,5750014,4,2024-11-20,108,F,5,valido,
15466,5705,5705125,1,2024-08-17,39,F,1,valido,
15467,5718,5718011,2,2024-05-14,49,F,3,valido,
15468,5705,5705085,3,2024-01-13,175,F,1,valido,
15469,5768,5768067,4,2024-06-01,11,F,2,valido,
15470,5727,5727007,1,2024-02-10,155,F,6,valido,
15471,5725,5725067,4,2024-01-22,173,F,2,valido,
15472,5776,5776023,1,2024-02-05,81,F,6,valido,
15473,5719,5719039,4,2024-05-21,81,F,6,valido,
15474,5715,5715116,2,2024-12-20,5,F,2,valido,
15475,5725,5725018,1,2024-08-02,112,F,2,valido,
15476,5717,5717011,4,2024-04-21,135,F,1,valido,
15477,5725,5725021,1,2024-09-01,146,F,2,valido,
15478,5785,5785003,4,2024-02-18,111,F,5,valido,
15479,5768,5768034,4,2024-12-09,15,F,2,valido,
15480,5773,5773028,1,2024-12-17,134,F,3,valido,
15481,5705,5705054,3,2024-12-14,185,F,1,valido,
15482,5705,5705080,2,2024-07-06,123,F,1,valido,
15483,5754,5754036,1,2024-03-05,64,F,2,valido,
15484,5770,5770007,1,2024-06-16,142,F,4,valido,
15485,5750,5750021,2,2024-06-21,49,F,5,valido,
15486,5747,5747019,1,2024-02-06,35,F,4,valido,
15487,5754,5754011,2,2024-02-25,166,F,2,valido,
15488,5715,5715097,3,2024-05-14,15,F,2,valido,
15489,5715,5715118,4,2024-05-28,42,F,2,valido,
15490,5785,5785003,3,2024-04-21,135,F,5,valido,
15491,5768,5768053,2,2024-03-12,39,F,2,valido,
15492,5768,5768079,3,2024-11-24,190,F,2,valido,
15493,5715,5715002,3,2024-08-23,97,F,2,valido,
15494,5754,5754026,4,2024-06-26,64,F,2,valido,
15495,5715,5715077,4,2024-07-12,37,F,2,valido,
15496,5785,5785003,3,2024-06-27,187,F,5,valido,
15497,5773,5773029,4,2024-07-12,178,F,3,valido,
15498,5773,5773007,4,2024-05-28,123,F,3,valido,
15499,5752,5752040,4,2024-12-09,59,F,6,valido,
15500,5773,5773041,1,2024-04-05,7,F,3,valido,
15501,5773,5773041,3,2024-06-26,115,F,3,valido,
15502,5725,5725039,4,2024-03-01,77,F,2,valido,
15503,5705,5705125,1,2024-11-03,53,F,1,valido,
15504,5747,5747019,3,2024-10-16,32,F,4,valido,
15505,5705,5705091,1,2024-03-14,177,F,1,valido,
15506,5708,5708017,3,2024-03-07,42,F,4,valido,
15507,5715,5715088,2,2024-06-11,71,F,2,valido,
15508,5723,5723006,3,2024-06-04,175,F,4,valido,
15509,5768,5768029,3,2024-03-07,147,F,2,valido,
15510,5713,5713039,1,2024-12-14,132,F,4,valido,
15511,5786,5786013,2,2024-06-15,195,F,3,valido,
15512,5750,5750008,2,2024-04-09,125,F,5,valido,
15513,5715,5715070,2,2024-04-19,142,F,2,valido,
15514,5752,5752017,4,2024-01-25,126,F,6,valido,
15515,5725,5725050,3,2024-04-09,22,F,2,valido,
15516,5725,5725041,2,2024-12-02,81,F,2,valido,
15517,5705,5705110,2,2024-02-05,113,F,1,valido,
15518,5715,5715113,1,2024-02-15,2,F,2,valido,
15519,5768,5768022,1,2024-09-11,193,F,2,valido,
15520,5723,5723021,4,2024-10-02,132,F,4,valido,
15521,5752,5752027,2,2024-12-28,110,F,6,valido,
15522,5720,5720025,4,2024-10-28,4,F,4,valido,
15523,5720,5720012,1,2024-10-22,50,F,4,valido,
15524,5776,5776012,3,2024-04-11,122,F,6,valido,
15525,5727,5727016,3,2024-06-24,22,F,6,valido,
15526,5750,5750023,4,2024-06-04,39,F,5,valido,
15527,5719,5719026,1,2024-03-01,15,F,6,valido,
15528,5727,5727001,4,2024-10-18,160,F,6,valido,
15529,5773,5773045,2,2024-03-05,166,F,3,valido,
15530,5768,5768075,3,2024-11-01,165,F,2,valido,
15531,5752,5752057,2,2024-05-01,100,F,6,valido,
15532,5718,5718015,3,2024-04-04,76,F,3,valido,
15533,5768,5768051,1,2024-10-26,91,F,2,valido,
15534,5705,5705105,3,2024-10-23,63,F,1,valido,
15535,5713,5713042,1,2024-05-15,126,F,4,valido,
15536,5713,5713007,4,2024-07-23,126,F,4,valido,
15537,5705,5705045,2,2024-02-03,3,F,1,valido,
15538,5752,5752008,1,2024-05-21,28,F,6,valido,
15539,5713,5713034,4,2024-06-27,144,F,4,valido,
15540,5725,5725012,3,2024-11-14,174,F,2,valido,
15541,5776,5776015,2,2024-02-13,61,F,6,valido,
15542,5725,5725067,4,2024-08-14,161,F,2,valido,
15543,5720,5720020,3,2024-11-11,90,F,4,valido,
15544,5705,5705025,4,2024-09-28,66,F,1,valido,
15545,5741,5741028,1,2024-10-13,40,F,3,valido,
15546,5747,5747006,4,2024-07-10,198,F,4,valido,
15547,5752,5752055,2,2024-01-06,38,F,6,valido,
15548,5717,5717013,4,2024-09-09,192,F,1,valido,
15549,5770,5770004,4,2024-01-26,84,F,4,valido,
15550,5725,5725107,3,2024-10-04,146,F,2,valido,
15551,5725,5725023,1,2024-09-26,148,F,2,valido,
15552,5741,5741037,3,2024-02-17,119,F,3,valido,
15553,5705,5705051,4,2024-12-18,116,F,1,valido,
15554,5768,5768049,4,2024-02-18,174,F,2,valido,
15555,5770,5770009,3,2024-10-26,56,F,4,valido,
15556,5768,5768059,2,2024-09-18,163,F,2,valido,
15557,5768,5768073,2,2024-03-04,44,F,2,valido,
15558,5708,5708014,1,2024-06-03,127,F,4,valido,
15559,5725,5725059,1,2024-06-06,40,F,2,valido,
15560,5768,5768023,3,2024-01-06,85,F,2,valido,
15561,5708,5708012,4,2024-12-08,63,F,4,valido,
15562,5770,5770014,2,2024-07-03,96,F,4,valido,
15563,5713,5713002,2,2024-05-10,20,F,4,valido,
15564,5705,5705057,3,2024-03-12,47,F,1,valido,
15565,5725,5725036,1,2024-09-04,192,F,2,valido,
15566,5763,5763003,3,2024-05-13,160,F,1,valido,
15567,5719,5719008,2,2024-02-19,64,F,6,valido,
15568,5766,5766010,1,2024-01-15,74,F,1,valido,
15569,5797,5797005,3,2024-12-20,115,F,3,valido,
15570,5718,5718015,2,2024-04-04,46,F,3,valido,
15571,5768,5768050,1,2024-03-05,76,F,2,valido,
15572,5715,5715025,4,2024-11-25,144,F,2,valido,
15573,5752,5752042,3,2024-06-17,95,F,6,valido,
15574,5725,5725059,2,2024-08-16,54,F,2,valido,
15575,5791,5791001,2,2024-04-21,4,F,3,valido,
15576,5768,5768052,4,2024-05-26,160,F,2,valido,
15577,5754,5754028,4,2024-09-13,101,F,2,valido,
15578,5768,5768041,2,2024-10-18,7,F,2,valido,
15579,5717,5717019,1,2024-05-15,18,F,1,valido,
15580,5717,5717013,4,2024-04-15,129,F,1,valido,
15581,5763,5763006,2,2024-08-16,155,F,1,valido,
15582,5752,5752016,2,2024-09-25,123,F,6,valido,
15583,5705,5705065,4,2024-10-21,13,F,1,valido,
15584,5752,5752041,2,2024-11-26,192,F,6,valido,
15585,5752,5752002,1,2024-12-06,198,F,6,valido,
15586,5725,5725025,4,2024-02-09,30,F,2,valido,
15587,5752,5752008,2,2024-06-22,102,F,6,valido,
15588,5713,5713006,2,2024-03-23,84,F,4,valido,
15589,5715,5715084,1,2024-12-13,8,F,2,valido,
15590,5744,5744012,1,2024-11-09,16,F,4,valido,
15591,5768,5768022,4,2024-04-06,13,F,2,valido,
15592,5797,5797001,3,2024-03-02,143,F,3,valido,
15593,5768,5768053,3,2024-11-03,163,F,2,valido,
15594,5705,5705048,2,2024-02-07,160,F,1,valido,
15595,5715,5715015,3,2024-10-15,93,F,2,valido,
15596,5741,5741015,3,2024-05-25,16,F,3,valido,
15597,5715,5715082,1,2024-04-05,51,F,2,valido,
15598,5752,5752063,1,2024-03-21,70,F,6,valido,
15599,5754,5754023,3,2024-10-09,51,F,2,valido,
15600,5725,5725093,2,2024-11-21,187,F,2,valido,
15601,5773,5773047,3,2024-04-04,26,F,3,valido,
15602,5725,5725048,2,2024-05-19,18,F,2,valido,
15603,5705,5705005,2,2024-05-06,28,F,1,valido,
15604,5773,5773005,3,2024-08-03,181,F,3,valido,
15605,5719,5719006,3,2024-09-23,147,F,6,valido,
15606,5705,5705066,3,2024-01-24,95,F,1,valido,
15607,5768,5768048,4,2024-08-08,200,F,2,valido,
15608,5741,5741019,1,2024-09-17,160,F,3,valido,
15609,5770,5770014,4,2024-06-18,75,F,4,valido,
15610,5725,5725086,4,2024-06-03,22,F,2,valido,
15611,5768,5768086,2,2024-01-07,59,F,2,valido,
15612,5723,5723017,1,2024-03-27,154,F,4,valido,
15613,5791,5791008,3,2024-12-15,2,F,3,valido,
15614,5705,5705102,3,2024-12-09,133,F,1,valido,
15615,5773,5773007,1,2024-09-18,42,F,3,valido,
15616,5791,5791007,3,2024-11-09,59,F,3,valido,
15617,5794,5794009,2,2024-10-09,72,F,5,valido,
15618,5705,5705026,4,2024-04-02,97,F,1,valido,
15619,5719,5719006,2,2024-05-21,12,F,6,valido,
15620,5705,5705039,3,2024-12-06,109,F,1,valido,
15621,5786,5786001,4,2024-07-28,61,F,3,valido,
15622,5725,5725093,2,2024-12-17,140,F,2,valido,
15623,5719,5719025,3,2024-09-09,173,F,6,valido,
15624,5776,5776038,1,2024-01-02,103,F,6,valido,
15625,5773,5773003,2,2024-03-16,82,F,3,valido,
15626,5768,5768069,3,2024-03-14,180,F,2,valido,
15627,5708,5708018,1,2024-05-17,101,F,4,valido,
15628,5725,5725097,1,2024-06-12,196,F,2,valido,
15629,5799,5799004,4,2024-06-22,135,F,5,valido,
15630,5768,5768067,3,2024-07-12,96,F,2,valido,
15631,5717,5717027,3,2024-10-24,178,F,1,valido,
15632,5741,5741035,2,2024-08-06,186,F,3,valido,
15633,5720,5720020,2,2024-10-21,166,F,4,valido,
15634,5727,5727017,2,2024-11-28,165,F,6,valido,
15635,5766,5766011,3,2024-02-13,39,F,1,valido,
15636,5768,5768031,4,2024-03-14,63,F,2,valido,
15637,5754,5754015,4,2024-10-20,46,F,2,valido,
15638,5705,5705036,1,2024-04-04,98,F,1,valido,
15639,5719,5719019,2,2024-06-19,195,F,6,valido,
15640,5768,5768082,4,2024-04-04,61,F,2,valido,
15641,5752,5752037,1,2024-09-13,193,F,6,valido,
15642,5725,5725029,2,2024-05-14,145,F,2,valido,
15643,5708,5708012,4,2024-01-23,99,F,4,valido,
15644,5727,5727006,4,2024-01-19,122,F,6,valido,
15645,5715,5715042,3,2024-09-13,144,F,2,valido,
15646,5715,5715048,4,2024-10-18,65,F,2,valido,
15647,5720,5720009,4,2024-03-12,125,F,4,valido,
15648,5785,5785014,4,2024-07-24,105,F,5,valido,
15649,5715,5715083,3,2024-08-05,119,F,2,valido,
15650,5717,5717027,2,2024-06-21,73,F,1,valido,
15651,5715,5715092,2,2024-01-28,171,F,2,valido,
15652,5725,5725022,2,2024-06-06,191,F,2,valido,
15653,5719,5719039,2,2024-08-14,85,F,6,valido,
15654,5723,5723021,2,2024-02-28,127,F,4,valido,
15655,5713,5713024,4,2024-07-20,81,F,4,valido,
15656,5718,5718010,1,2024-10-05,39,F,3,valido,
15657,5776,5776041,2,2024-08-26,28,F,6,valido,
15658,5705,5705036,3,2024-05-25,174,F,1,valido,
15659,5725,5725057,2,2024-10-18,105,F,2,valido,
15660,5705,5705043,4,2024-02-16,199,F,1,valido,
15661,5747,5747023,2,2024-04-22,12,F,4,valido,
15662,5715,5715103,1,2024-04-13,194,F,2,valido,
15663,5725,5725103,4,2024-09-03,153,F,2,valido,
15664,5750,5750020,1,2024-06-21,88,F,5,valido,
15665,5776,5776027,1,2024-02-21,124,F,6,valido,
15666,5773,5773027,4,2024-06-24,64,F,3,valido,
15667,5715,5715062,3,2024-06-17,180,F,2,valido,
15668,5768,5768037,1,2024-09-25,134,F,2,valido,
15669,5725,5725104,1,2024-08-08,63,F,2,valido,
15670,5754,5754013,3,2024-03-21,124,F,2,valido,
15671,5705,5705093,1,2024-05-20,121,F,1,valido,
15672,5752,5752044,1,2024-06-24,45,F,6,valido,
15673,5773,5773028,2,2024-07-28,9,F,3,valido,
15674,5725,5725074,2,2024-10-07,175,F,2,valido,
15675,5741,5741017,4,2024-09-16,5,F,3,valido,
15676,5713,5713025,2,2024-03-21,108,F,4,valido,
15677,5715,5715059,1,2024-06-16,102,F,2,valido,
15678,5785,5785013,3,2024-08-14,52,F,5,valido,
15679,5725,5725112,2,2024-11-06,171,F,2,valido,
15680,5717,5717025,3,2024-10-25,114,F,1,valido,
15681,5719,5719004,4,2024-06-13,177,F,6,valido,
15682,5768,5768044,2,2024-11-19,64,F,2,valido,
15683,5719,5719021,3,2024-05-19,60,F,6,valido,
15684,5715,5715005,2,2024-07-06,151,F,2,valido,
15685,5715,5715068,1,2024-08-06,125,F,2,valido,
15686,5727,5727008,1,2024-10-18,51,F,6,valido,
15687,5715,5715108,1,2024-07-13,168,F,2,valido,
15688,5715,5715077,2,2024-01-07,49,F,2,valido,
15689,5768,5768078,4,2024-10-18,28,F,2,valido,
15690,5715,5715077,4,2024-06-07,90,F,2,valido,
15691,5727,5727028,1,2024-10-19,114,F,6,valido,
15692,5713,5713036,2,2024-04-27,81,F,4,valido,
15693,5750,5750029,1,2024-08-22,120,F,5,valido,
15694,5715,5715100,2,2024-12-06,72,F,2,valido,
15695,5718,5718004,3,2024-11-24,10,F,3,valido,
15696,5768,5768002,4,2024-02-26,182,F,2,valido,
15697,5723,5723010,2,2024-09-02,7,F,4,valido,
15698,5773,5773038,4,2024-05-13,11,F,3,valido,
15699,5725,5725110,4,2024-12-07,161,F,2,valido,
15700,5768,5768061,3,2024-07-11,77,F,2,valido,
15701,5799,5799004,2,2024-11-12,1,F,5,valido,
15702,5705,5705005,2,2024-04-28,65,F,1,valido,
15703,5768,5768038,1,2024-06-20,18,F,2,valido,
15704,5713,5713022,2,2024-02-15,78,F,4,valido,
15705,5752,5752001,3,2024-08-06,152,F,6,valido,
15706,5752,5752020,1,2024-03-08,175,F,6,valido,
15707,5723,5723027,2,2024-11-24,57,F,4,valido,
15708,5754,5754023,2,2024-08-11,41,F,2,valido,
15709,5725,5725040,4,2024-03-17,119,F,2,valido,
15710,5713,5713031,4,2024-05-12,78,F,4,valido,
15711,5768,5768079,3,2024-02-03,105,F,2,valido,
15712,5719,5719006,1,2024-09-08,163,F,6,valido,
15713,5725,5725048,1,2024-11-23,37,F,2,valido,
15714,5719,5719021,3,2024-01-17,12,F,6,valido,
15715,5752,5752058,3,2024-11-13,74,F,6,valido,
15716,5715,5715009,2,2024-04-23,1,F,2,valido,
15717,5708,5708014,1,2024-03-09,117,F,4,valido,
15718,5715,5715007,4,2024-09-24,33,F,2,valido,
15719,5715,5715100,4,2024-03-18,38,F,2,valido,
15720,5725,5725034,4,2024-10-18,150,F,2,valido,
15721,5768,5768009,3,2024-09-10,29,F,2,valido,
15722,5773,5773007,4,2024-04-01,188,F,3,valido,
15723,5715,5715018,3,2024-08-12,28,F,2,valido,
15724,5741,5741032,2,2024-01-16,4,F,3,valido,
15725,5727,5727006,2,2024-06-10,86,F,6,valido,
15726,5773,5773037,1,2024-09-28,113,F,3,valido,
15727,5768,5768066,4,2024-07-07,117,F,2,valido,
15728,5752,5752052,2,2024-12-23,171,F,6,valido,
15729,5718,5718002,1,2024-05-01,178,F,3,valido,
15730,5768,5768072,4,2024-02-17,134,F,2,valido,
15731,5717,5717014,2,2024-10-19,111,F,1,valido,
15732,5752,5752002,3,2024-09-15,68,F,6,valido,
15733,5705,5705042,4,2024-01-03,131,F,1,valido,
15734,5795,5795001,3,2024-03-01,64,F,5,valido,
15735,5705,5705122,1,2024-08-15,21,F,1,valido,
15736,5725,5725022,4,2024-04-05,199,F,2,valido,
15737,5705,5705063,4,2024-01-01,143,F,1,valido,
15738,5725,5725053,2,2024-10-05,40,F,2,valido,
15739,5781,5781007,1,2024-11-19,62,F,5,valido,
15740,5719,5719025,4,2024-09-02,47,F,6,valido,
15741,5768,5768037,3,2024-08-02,148,F,2,valido,
15742,5752,5752060,2,2024-11-07,25,F,6,valido,
15743,5705,5705004,2,2024-11-28,148,F,1,valido,
15744,5752,5752025,1,2024-12-16,4,F,6,valido,
15745,5763,5763008,3,2024-03-10,73,F,1,valido,
15746,5773,5773022,4,2024-06-13,181,F,3,valido,
15747,5750,5750007,2,2024-08-20,138,F,5,valido,
15748,5785,5785019,4,2024-01-11,49,F,5,valido,
15749,5725,5725042,2,2024-08-11,136,F,2,valido,
15750,5708,5708018,3,2024-12-02,58,F,4,valido,
15751,5773,5773036,2,2024-04-01,122,F,3,valido,
15752,5773,5773006,1,2024-02-13,90,F,3,valido,
15753,5754,5754020,2,2024-11-02,14,F,2,valido,
15754,5719,5719031,4,2024-11-16,64,F,6,valido,
15755,5727,5727006,2,2024-05-15,55,F,6,valido,
15756,5791,5791003,4,2024-09-12,55,F,3,valido,
15757,5705,5705069,2,2024-07-24,125,F,1,valido,
15758,5744,5744011,2,2024-05-24,18,F,4,valido,
15759,5768,5768065,4,2024-03-27,176,F,2,valido,
15760,5719,5719019,4,2024-06-05,181,F,6,valido,
15761,5750,5750002,1,2024-07-07,98,F,5,valido,
15762,5715,5715094,3,2024-03-11,51,F,2,valido,
15763,5715,5715095,4,2024-01-25,60,F,2,valido,
15764,5705,5705094,3,2024-03-16,170,F,1,valido,
15765,5776,5776040,1,2024-02-22,126,F,6,valido,
15766,5797,5797004,1,2024-07-26,124,F,3,valido,
15767,5747,5747010,1,2024-09-25,141,F,4,valido,
15768,5725,5725072,2,2024-09-16,82,F,2,valido,
15769,5715,5715093,3,2024-03-18,72,F,2,valido,
15770,5768,5768057,2,2024-12-17,68,F,2,valido,
15771,5725,5725094,1,2024-10-18,7,F,2,valido,
15772,5705,5705095,4,2024-06-07,196,F,1,valido,
15773,5725,5725070,3,2024-11-22,85,F,2,valido,
15774,5752,5752028,1,2024-10-06,111,F,6,valido,
15775,5741,5741009,3,2024-08-20,34,F,3,valido,
15776,5768,5768056,3,2024-02-22,32,F,2,valido,
15777,5776,5776019,3,2024-03-11,67,F,6,valido,
15778,5725,5725014,4,2024-01-06,104,F,2,valido,
15779,5715,5715064,4,2024-06-12,152,F,2,valido,
15780,5741,5741021,3,2024-01-28,195,F,3,valido,
15781,5725,5725018,1,2024-08-15,194,F,2,valido,
15782,5713,5713004,4,2024-07-24,96,F,4,valido,
15783,5770,5770017,3,2024-03-23,51,F,4,valido,
15784,5725,5725015,3,2024-06-10,6,F,2,valido,
15785,5713,5713007,4,2024-10-07,190,F,4,valido,
15786,5776,5776039,4,2024-12-28,147,F,6,valido,
15787,5715,5715023,1,2024-11-07,100,F,2,valido,
15788,5797,5797003,2,2024-07-06,88,F,3,valido,
15789,5719,5719005,2,2024-02-01,112,F,6,valido,
15790,5718,5718005,2,2024-08-15,51,F,3,valido,
15791,5750,5750019,4,2024-06-14,138,F,5,valido,
15792,5713,5713032,1,2024-05-05,64,F,4,valido,
15793,5747,5747018,3,2024-10-04,187,F,4,valido,
15794,5705,5705104,2,2024-10-27,61,F,1,valido,
15795,5797,5797004,3,2024-01-11,80,F,3,valido,
15796,5768,5768050,4,2024-11-11,156,F,2,valido,
15797,5715,5715123,4,2024-03-03,43,F,2,valido,
15798,5770,5770002,3,2024-05-03,113,F,4,valido,
15799,5725,5725078,3,2024-01-26,120,F,2,valido,
15800,5723,5723001,3,2024-05-14,71,F,4,valido,
15801,5715,5715120,1,2024-10-28,73,F,2,valido,
15802,5741,5741012,1,2024-06-14,177,F,3,valido,
15803,5773,5773014,2,2024-05-13,10,F,3,valido,
15804,5708,5708004,2,2024-11-16,179,F,4,valido,
15805,5747,5747020,4,2024-07-04,161,F,4,valido,
15806,5768,5768065,3,2024-03-19,92,F,2,valido,
15807,5794,5794006,3,2024-04-22,194,F,5,valido,
15808,5719,5719037,4,2024-06-16,76,F,6,valido,
15809,5705,5705021,4,2024-10-15,21,F,1,valido,
15810,5727,5727025,2,2024-12-26,5,F,6,valido,
15811,5725,5725054,2,2024-06-21,144,F,2,valido,
15812,5786,5786003,4,2024-04-08,19,F,3,valido,
15813,5776,5776020,4,2024-10-07,70,F,6,valido,
15814,5776,5776003,2,2024-08-28,85,F,6,valido,
15815,5752,5752041,3,2024-10-03,45,F,6,valido,
15816,5781,5781003,1,2024-02-13,160,F,5,valido,
15817,5719,5719022,1,2024-02-01,199,F,6,valido,
15818,5713,5713016,3,2024-11-03,196,F,4,valido,
15819,5720,5720011,1,2024-10-24,120,F,4,valido,
15820,5713,5713013,4,2024-02-07,116,F,4,valido,
15821,5719,5719033,2,2024-05-07,182,F,6,valido,
15822,5720,5720012,1,2024-03-04,25,F,4,valido,
15823,5719,5719042,4,2024-01-21,156,F,6,valido,
15824,5717,5717003,1,2024-07-21,72,F,1,valido,
15825,5725,5725070,3,2024-12-22,97,F,2,valido,
15826,5720,5720002,2,2024-08-23,32,F,4,valido,
15827,5752,5752058,4,2024-01-06,165,F,6,valido,
15828,5725,5725044,4,2024-04-20,198,F,2,valido,
15829,5741,5741012,2,2024-11-27,195,F,3,valido,
15830,5713,5713028,1,2024-03-09,67,F,4,valido,
15831,5791,5791007,4,2024-11-03,11,F,3,valido,
15832,5719,5719002,4,2024-04-01,18,F,6,valido,
15833,5705,5705111,4,2024-11-18,72,F,1,valido,
15834,5768,5768036,3,2024-08-25,167,F,2,valido,
15835,5752,5752031,3,2024-01-14,47,F,6,valido,
15836,5768,5768070,2,2024-12-06,165,F,2,valido,
15837,5752,5752022,2,2024-07-19,110,F,6,valido,
15838,5718,5718015,2,2024-08-10,42,F,3,valido,
15839,5713,5713007,2,2024-11-16,127,F,4,valido,
15840,5770,5770024,4,2024-06-25,89,F,4,valido,
15841,5705,5705028,2,2024-01-07,136,F,1,valido,
15842,5768,5768038,2,2024-01-25,188,F,2,valido,
15843,5768,5768063,3,2024-04-16,167,F,2,valido,
15844,5723,5723028,3,2024-07-02,78,F,4,valido,
15845,5752,5752025,2,2024-09-16,116,F,6,valido,
15846,5781,5781004,3,2024-12-19,44,F,5,valido,
15847,5717,5717002,3,2024-09-16,129,F,1,valido,
15848,5754,5754013,3,2024-05-04,182,F,2,valido,
15849,5773,5773037,4,2024-05-25,94,F,3,valido,
15850,5797,5797004,4,2024-12-23,42,F,3,valido,
15851,5725,5725085,3,2024-04-24,197,F,2,valido,
15852,5719,5719008,4,2024-09-08,39,F,6,valido,
15853,5766,5766011,4,2024-11-10,18,F,1,valido,
15854,5720,5720024,3,2024-03-24,19,F,4,valido,
15855,5725,5725074,2,2024-11-12,114,F,2,valido,
15856,5725,5725073,2,2024-08-23,58,F,2,valido,
15857,5727,5727004,2,2024-05-25,92,F,6,valido,
15858,5725,5725104,3,2024-12-15,195,F,2,valido,
15859,5705,5705123,1,2024-09-19,84,F,1,valido,
15860,5773,5773007,1,2024-04-10,143,F,3,valido,
15861,5776,5776010,1,2024-05-17,37,F,6,valido,
15862,5752,5752004,4,2024-02-18,66,F,6,valido,
15863,5754,5754031,1,2024-10-11,64,F,2,valido,
